y,u1,u2,u3,u4
0,-0.47822478,0.467469318,0.058187284,0.460687366
0,-0.478044075,0.465601254,0.178562554,0.435642781
0,-0.475205347,0.461495666,0.295784817,0.409663672
0,-0.466588852,0.452752916,0.391051556,0.384819502
0,-0.459494713,0.445654911,0.453268166,0.367300443
0,-0.451471544,0.437930356,0.504370982,0.351571091
0,-0.43660724,0.424157618,0.564800578,0.329689824
0,-0.41428058,0.404186004,0.610310306,0.306430841
0,-0.404782721,0.395828093,0.621018809,0.298377248
0,-0.39322283,0.386212982,0.60264147,0.295440325
0,-0.381556914,0.376526497,0.583185944,0.292677462
0,-0.36321601,0.36123257,0.557331723,0.287360698
0,-0.340562931,0.342094449,0.540675688,0.277528533
0,-0.337511377,0.339489294,0.539875612,0.275883742
0,-0.331193013,0.335266399,0.473068758,0.286766645
0,-0.325406259,0.331402125,0.411810265,0.296756345
0,-0.31833562,0.326690228,0.338178943,0.30879785
0,-0.31199418,0.322488529,0.275461283,0.319141754
0,-0.309367042,0.320770649,0.251747928,0.323135704
0,-0.30762455,0.319505269,0.246041283,0.323762685
0,-0.307018326,0.319006429,0.250176007,0.322805403
0,-0.307126,0.318952676,0.261076621,0.32064046
0,-0.307365012,0.319042593,0.266687169,0.319505824
0,-0.306756403,0.318016882,0.292594179,0.313339135
0,-0.305982778,0.316879907,0.315591973,0.307640959
0,-0.304069709,0.314603968,0.342955479,0.300038402
0,-0.300268018,0.310785941,0.360863025,0.293088387
0,-0.302706516,0.314692325,0.256083028,0.317294209
0,-0.305245295,0.318666224,0.153386338,0.341164215
0,-0.310048756,0.325368885,0.010470684,0.375405981
0,-0.318565654,0.335427959,-0.129910691,0.412002254
0,-0.344648454,0.360700146,-0.22365864,0.452004447
0,-0.352174348,0.366850067,-0.182225976,0.448816104
0,-0.364341129,0.376752488,-0.114807118,0.443461953
0,-0.378975883,0.388783771,-0.043799943,0.439035674
0,-0.39018734,0.398211907,-0.003122669,0.43853869
0,-0.396044413,0.402753036,0.042045584,0.433181667
0,-0.401168161,0.406799415,0.078369777,0.429248234
0,-0.407861482,0.412276922,0.118671011,0.425882626
0,-0.413920101,0.417640755,0.143233829,0.426071157
0,-0.414591991,0.418280752,0.144935953,0.426403095
0,-0.41803187,0.422247924,0.106248471,0.437974319
0,-0.421306247,0.426103313,0.068102416,0.449457939
0,-0.426506279,0.43207003,0.020307063,0.465130724
0,-0.434721653,0.440898806,-0.019051091,0.48213175
0,-0.437307527,0.443565478,-0.02524159,0.486120914
0,-0.44321506,0.449897867,-0.060749477,0.499453457
0,-0.449526126,0.456502288,-0.090109174,0.511795621
0,-0.460747646,0.467871274,-0.123090519,0.529432333
0,-0.477373863,0.484118055,-0.142158504,0.548826266
0,-0.480362052,0.486991034,-0.143289173,0.55178965
0,-0.483969848,0.489193043,-0.057648842,0.537250757
0,-0.487475354,0.491326062,0.026416871,0.522965402
0,-0.491787737,0.493890425,0.138621718,0.503783509
0,-0.494841435,0.495508319,0.248367741,0.484681526
0,-0.494743571,0.494960658,0.322946998,0.471112606
0,-0.490781412,0.490135971,0.421653509,0.448240031
0,-0.486114022,0.484835671,0.51171202,0.42676008
0,-0.476965401,0.475267002,0.631575143,0.396441091
0,-0.462113338,0.460976539,0.740172019,0.365098918
0,-0.439994689,0.440941191,0.816820171,0.336165007
0,-0.434269244,0.437699321,0.729800251,0.352187318
0,-0.428344215,0.434322776,0.641138133,0.368473877
0,-0.419600647,0.429390221,0.511942277,0.392406424
0,-0.410885165,0.424705137,0.383887095,0.416896887
0,-0.403837163,0.421614696,0.276304557,0.439615924
0,-0.403306747,0.421494245,0.267153682,0.441859305
0,-0.400423942,0.41919327,0.293392996,0.436479261
0,-0.398536749,0.417563964,0.330369822,0.429370749
0,-0.396597776,0.415736764,0.388969741,0.418252476
0,-0.394050398,0.413327187,0.455576924,0.405287211
0,-0.392882602,0.412277277,0.475072317,0.401298232
0,-0.389912206,0.409126068,0.52785728,0.389077577
0,-0.386560775,0.405717904,0.573712229,0.377972833
0,-0.38003417,0.399454288,0.630825303,0.362740541
0,-0.369334811,0.389785653,0.676001264,0.347515178
0,-0.366186787,0.387017489,0.683506612,0.344215574
0,-0.351361762,0.374197979,0.703869865,0.331791496
0,-0.340970627,0.365323419,0.71156319,0.324502219
0,-0.330411776,0.356335956,0.71812094,0.317396524
0,-0.326198841,0.352750971,0.72079456,0.314555345
0,-0.320799985,0.348720639,0.694295716,0.31756135
0,-0.31556793,0.344802862,0.669894911,0.320229705
0,-0.307775874,0.338913689,0.639356652,0.323092975
0,-0.299244083,0.332327258,0.619496479,0.323594001
0,-0.297469622,0.330931012,0.617696474,0.323237402
0,-0.292967437,0.326623628,0.652177985,0.313564728
0,-0.288614402,0.32241696,0.687188445,0.303807227
0,-0.281465896,0.315568935,0.736832336,0.289242347
0,-0.271090265,0.305909436,0.782808324,0.273209186
0,-0.267653096,0.302773246,0.792512928,0.268994269
0,-0.260240201,0.294779693,0.880971783,0.245042424
0,-0.252494906,0.286562094,0.964239204,0.221926937
0,-0.147812184,0.194433923,0.90287137,0.162010716
0,-0.132006622,0.181834468,0.818596423,0.169292145
0,-0.124231431,0.174088748,0.867822754,0.153253365
0,-0.116927394,0.166661034,0.92163627,0.136476658
0,-0.065640808,0.118969675,0.959211808,0.087940597
0,-0.060186548,0.116009517,0.821590198,0.112429444
0,-0.055673021,0.113854404,0.680971609,0.13795377
0,-0.054445692,0.114266304,0.551760104,0.162777926
0,-0.054764551,0.114676425,0.537985043,0.165628302
0,-0.053341986,0.112263281,0.587417067,0.152954133
0,-0.052544322,0.110271799,0.643558107,0.139200256
0,-0.051546375,0.107486418,0.723427642,0.119488769
0,-0.049163227,0.103134316,0.805539316,0.097364689
0,-0.045235374,0.097965385,0.852085046,0.081696996
0,-0.047867008,0.101933573,0.730813799,0.108335406
0,-0.050412977,0.105843851,0.608334338,0.135167927
0,-0.054992202,0.11231531,0.429124048,0.174993154
0,-0.106603598,0.157743368,0.288676387,0.232034672
0,-0.11598569,0.163247583,0.41722248,0.208663973
0,-0.124854578,0.16808505,0.534442942,0.186076384
0,-0.126071259,0.168663493,0.550077352,0.182773156
0,-0.12963497,0.171441633,0.537924047,0.185943426
0,-0.132219466,0.173559165,0.513955638,0.191015636
0,-0.135176579,0.176131067,0.467595263,0.200351313
0,-0.13860519,0.179202336,0.410253236,0.212043136
0,-0.13981403,0.180268513,0.39457585,0.215380417
0,-0.14397683,0.185110598,0.308688437,0.235806578
0,-0.148440334,0.190155405,0.228198392,0.255363417
0,-0.156579811,0.19883627,0.119728368,0.283176494
0,-0.199844536,0.237560216,0.036851919,0.32746677
0,-0.211374687,0.24641881,0.09919521,0.320936166
0,-0.224804821,0.256854346,0.158266754,0.315890195
0,-0.234641332,0.2646512,0.186468195,0.315118024
0,-0.239084257,0.267535365,0.230675372,0.30763461
0,-0.242888144,0.269988444,0.266917296,0.301433498
0,-0.247543617,0.27294582,0.307431266,0.294316916
0,-0.251002123,0.275038482,0.330469011,0.289827979
0,-0.2516274,0.275377736,0.332537497,0.289227095
0,-0.254039926,0.278194549,0.280347823,0.301488022
0,-0.256336762,0.280933233,0.228205242,0.313741094
0,-0.260363069,0.2855277,0.154533218,0.331696065
0,-0.267079236,0.292480509,0.084954877,0.350756482
0,-0.272784617,0.29798322,0.054353712,0.3610494
0,-0.273934142,0.297857542,0.119430953,0.347648882
0,-0.275182589,0.297798654,0.185575438,0.334076741
0,-0.276655585,0.297379421,0.281416959,0.314063032
0,-0.276718533,0.295645661,0.374903373,0.293249553
0,-0.273679876,0.291475179,0.441539075,0.27564112
0,-0.269684074,0.287038438,0.479928151,0.263811155
0,-0.264744414,0.281965128,0.505907144,0.253979519
0,-0.25498229,0.272529887,0.527308548,0.241287177
0,-0.241976418,0.260462383,0.531525785,0.229920367
0,-0.236062708,0.255467646,0.503696492,0.231138162
0,-0.230174948,0.250490502,0.476519794,0.232251181
0,-0.221280672,0.242875909,0.440398798,0.232827115
0,-0.210683287,0.23350039,0.41021403,0.230461496
0,-0.210718613,0.234886868,0.319968518,0.249411218
0,-0.211137169,0.236531787,0.23418545,0.267642279
0,-0.213070086,0.239936706,0.118137412,0.293141584
0,-0.218363501,0.246157037,0.00824981,0.319428731
0,-0.229354516,0.256867336,-0.07359088,0.343298189
0,-0.233678777,0.259947232,-0.041492499,0.338658978
0,-0.238477627,0.263347275,-0.004641342,0.333254612
0,-0.246305418,0.268887779,0.052757432,0.324857616
0,-0.255389827,0.275348124,0.108152967,0.317017148
0,-0.261203691,0.279524072,0.132834698,0.313867717
0,-0.261928331,0.278595162,0.20419048,0.297780117
0,-0.262131273,0.277314408,0.268629432,0.28280632
0,-0.260981157,0.274293587,0.351451131,0.262188699
0,-0.256570739,0.268458844,0.419484439,0.241957699
0,-0.249771501,0.261210723,0.450185823,0.228379412
0,-0.249594024,0.262348895,0.355552511,0.247695592
0,-0.249261339,0.263382289,0.260077866,0.267146972
0,-0.249249646,0.265334161,0.121056709,0.29588635
0,-0.251274427,0.269129369,-0.019108213,0.326333443
0,-0.258897104,0.27765683,-0.144663728,0.357530505
0,-0.259959253,0.278713029,-0.153176264,0.360003091
0,-0.266233643,0.284815004,-0.193403377,0.372544618
0,-0.277986779,0.295649348,-0.231324142,0.388077902
0,-0.296320395,0.311893473,-0.252715202,0.404099648
0,-0.311894212,0.325442418,-0.258950728,0.414977231
0,-0.324040726,0.33629431,-0.281067756,0.427162204
0,-0.336345605,0.347252788,-0.301996422,0.439155066
0,-0.355953753,0.364645589,-0.330432142,0.457248264
0,-0.378785982,0.384828199,-0.355716041,0.476829185
0,-0.38980842,0.394151891,-0.342211396,0.480781399
0,-0.400684172,0.403376463,-0.328945466,0.484771508
0,-0.417476382,0.417739168,-0.312985025,0.492049395
0,-0.437985623,0.435574349,-0.305299668,0.50379067
0,-0.439190064,0.434421491,-0.176943834,0.476750012
0,-0.440012945,0.433011343,-0.052936253,0.450409715
0,-0.439839454,0.429911614,0.117056199,0.413365134
0,-0.436321241,0.42385523,0.283596439,0.374603878
0,-0.424813254,0.410952082,0.430443806,0.334285462
0,-0.420160647,0.406316651,0.456820106,0.325182384
0,-0.416891416,0.404632111,0.380870268,0.339099286
0,-0.413061351,0.4025692,0.29889414,0.353986221
0,-0.406937654,0.399251895,0.172590201,0.376959607
0,-0.400654417,0.39601881,0.039884937,0.401586028
0,-0.396029778,0.394294978,-0.081886486,0.425718977
0,-0.395799149,0.394322778,-0.092575725,0.42803483
0,-0.395871811,0.395308389,-0.13125517,0.437300753
0,-0.399947023,0.399719305,-0.153723457,0.446310106
0,-0.408499462,0.407424155,-0.146132104,0.451368142
0,-0.408650286,0.406163786,-0.063101573,0.433581641
0,-0.40868287,0.404823744,0.016542618,0.416340582
0,-0.407791115,0.402142448,0.122173996,0.392587157
0,-0.404137006,0.397013238,0.219309649,0.368304974
0,-0.39763595,0.39000094,0.274211407,0.350943326
0,-0.398881927,0.39292859,0.158684318,0.3763138
0,-0.399975736,0.395753473,0.041784424,0.401904897
0,-0.402230392,0.40050106,-0.129144541,0.439891683
0,-0.407213469,0.407812679,-0.304078369,0.480870682
0,-0.428501886,0.429103995,-0.4314774,0.523867562
0,-0.43215147,0.431043762,-0.349871016,0.509035638
0,-0.438099905,0.434223356,-0.219943023,0.485415627
0,-0.444132114,0.437274846,-0.082120867,0.459925717
0,-0.448551002,0.438841741,0.049585693,0.434134524
0,-0.448878965,0.438721586,0.070857626,0.429602279
0,-0.447469198,0.436214834,0.137358543,0.413848535
0,-0.444792029,0.432853219,0.18742992,0.400740087
0,-0.438119479,0.425874532,0.237600388,0.384624566
0,-0.425593981,0.414108133,0.264303818,0.369563362
0,-0.422925632,0.411686464,0.266085346,0.367259526
0,-0.419224768,0.409405314,0.204952803,0.377799994
0,-0.415478171,0.407093298,0.14478629,0.388184897
0,-0.410395197,0.403992923,0.064344448,0.402200998
0,-0.405841777,0.40134677,-0.009189035,0.415419673
0,-0.404055199,0.400472382,-0.042339234,0.421829854
0,-0.407296793,0.405276011,-0.151008004,0.447815195
0,-0.411091484,0.410452604,-0.252686042,0.472674638
0,-0.418632232,0.419623732,-0.390416799,0.508099708
0,-0.465830729,0.462015123,-0.380265996,0.540703574
0,-0.472444327,0.464886051,-0.200163403,0.506548622
0,-0.478288105,0.466882584,-0.014685734,0.47037619
0,-0.480700125,0.465812367,0.160804315,0.433372446
0,-0.479740979,0.464047071,0.207049559,0.422299073
0,-0.46686854,0.450876024,0.282817774,0.395540735
0,-0.452726965,0.438242449,0.281447539,0.385722646
0,-0.443526846,0.430219494,0.275230156,0.380828985
0,-0.433091312,0.421351503,0.258928215,0.377521056
0,-0.422701774,0.412514744,0.246535906,0.373584397
0,-0.408258015,0.400130808,0.238234016,0.366353738
0,-0.398016357,0.391245227,0.238505959,0.359896206
0,-0.395918121,0.390872055,0.156430181,0.376491233
0,-0.394146114,0.390718891,0.077958986,0.392505767
0,-0.39261374,0.391301424,-0.028768053,0.414931737
0,-0.393477792,0.393920104,-0.128242666,0.437551486
0,-0.398891297,0.400084456,-0.198113158,0.456952015
0,-0.408950349,0.409603327,-0.227055112,0.470479647
0,-0.421601437,0.420870338,-0.230508326,0.479902556
0,-0.434272165,0.431937982,-0.226373642,0.487414018
0,-0.435921464,0.433374358,-0.225822485,0.488375856
0,-0.441161497,0.436542592,-0.14435213,0.474070575
0,-0.445008699,0.438842432,-0.084113006,0.463414245
0,-0.449333759,0.441331569,-0.013593663,0.450671176
0,-0.45234324,0.442789733,0.04560177,0.439285483
0,-0.452702191,0.442813207,0.058917117,0.436432351
0,-0.454305748,0.444744582,0.024892609,0.444666666
0,-0.455568377,0.446445905,-0.011860357,0.453340019
0,-0.457551657,0.449156398,-0.067579654,0.46676379
0,-0.46092992,0.453200143,-0.12050427,0.481010307
0,-0.463626098,0.456087217,-0.140591445,0.487710333
0,-0.461856144,0.453042068,-0.046744747,0.466595774
0,-0.460064609,0.449982472,0.047037716,0.445491912
0,-0.456539167,0.444741175,0.181471301,0.414560015
0,-0.449882075,0.436692324,0.316199368,0.381325681
0,-0.434114368,0.420635086,0.443042256,0.343317524
0,-0.430619665,0.41869606,0.375120396,0.355609832
0,-0.426741074,0.416498037,0.302538,0.368652326
0,-0.420843117,0.413168522,0.193319512,0.388341468
0,-0.41499956,0.410036976,0.080840276,0.40907885
0,-0.411000481,0.408462222,-0.016164429,0.428339142
0,-0.411510372,0.409907068,-0.062639587,0.439393122
0,-0.413222972,0.412163166,-0.094244915,0.448052989
0,-0.418218889,0.417330329,-0.120558404,0.458119871
0,-0.426956193,0.425426351,-0.126254246,0.466181575
0,-0.430053896,0.427602377,-0.088489587,0.460382168
0,-0.433193771,0.429806845,-0.051722788,0.454743378
0,-0.43771238,0.432993018,-0.002286202,0.447232429
0,-0.44206463,0.436110342,0.039119352,0.4411551
0,-0.442986577,0.43678582,0.046578071,0.440128076
0,-0.441717779,0.434466343,0.115709156,0.424250023
0,-0.440021284,0.431858441,0.17959584,0.409216556
0,-0.436083318,0.426903335,0.263855781,0.38819348
0,-0.428404826,0.418781168,0.338554113,0.366620911
0,-0.419458455,0.410175119,0.376612326,0.352152056
0,-0.415456302,0.407295209,0.33713658,0.357922739
0,-0.411179569,0.404230081,0.295220357,0.364086339
0,-0.40449501,0.399432998,0.233005368,0.373168445
0,-0.397217115,0.394155305,0.174486388,0.381394839
0,-0.392980496,0.391020367,0.148400053,0.384695752
0,-0.394018484,0.393594986,0.057632956,0.405390011
0,-0.395556972,0.396507126,-0.026614161,0.425034281
0,-0.399457805,0.402075094,-0.139024085,0.452659014
0,-0.407453101,0.411158657,-0.240032178,0.480893182
0,-0.421899023,0.425476079,-0.308130381,0.506692271
0,-0.423284773,0.424808579,-0.189733289,0.482432869
0,-0.424857641,0.424267399,-0.069949082,0.457950452
0,-0.426738717,0.42306516,0.104694484,0.421816825
0,-0.426774489,0.42006378,0.283337901,0.383240637
0,-0.421273995,0.412149686,0.45130001,0.342561626
0,-0.417648015,0.408160161,0.490958804,0.331168885
0,-0.414970226,0.406247119,0.456495573,0.336370975
0,-0.411541664,0.403827611,0.413056589,0.343018034
0,-0.405296567,0.399441799,0.337087576,0.354686859
0,-0.397799022,0.394168594,0.253674909,0.367416107
0,-0.390823845,0.389213834,0.188786993,0.377053032
0,-0.387021625,0.386602149,0.155508135,0.382258825
0,-0.384480597,0.38484127,0.139907885,0.384618673
0,-0.382533537,0.383461017,0.13763134,0.384768512
0,-0.38202487,0.383079563,0.141908171,0.383955711
0,-0.379473116,0.379748315,0.209445413,0.36785955
0,-0.376843465,0.376364628,0.274641089,0.352140698
0,-0.371994894,0.370579948,0.363676437,0.329650298
0,-0.363771916,0.361815386,0.446156449,0.305932377
0,-0.354516861,0.35272161,0.490267418,0.28958221
0,-0.354392472,0.354472699,0.376327178,0.313879146
0,-0.354210606,0.356184912,0.261885721,0.338256436
0,-0.354647148,0.359311403,0.096253971,0.374110027
0,-0.357594584,0.364773405,-0.07155943,0.412396965
0,-0.367253313,0.376122695,-0.226487806,0.453022218
0,-0.371803803,0.380786522,-0.258969994,0.463423923
0,-0.375614323,0.383507279,-0.21410859,0.456689291
0,-0.380068882,0.386662495,-0.16139348,0.448690312
0,-0.387698424,0.392051479,-0.073085303,0.435259713
0,-0.39650728,0.398294691,0.022343158,0.42087322
0,-0.40510003,0.404469549,0.102796609,0.409148713
0,-0.409113375,0.407257709,0.14172636,0.40314371
0,-0.411737044,0.409108384,0.163220566,0.399945511
0,-0.413655595,0.410523846,0.173916139,0.398617005
0,-0.414018526,0.410848681,0.173605146,0.398926667
0,-0.412956137,0.409502063,0.199570698,0.392702571
0,-0.411608471,0.407963051,0.223640977,0.386783754
0,-0.408682356,0.404976847,0.255289045,0.378404284
0,-0.403380532,0.400058064,0.282426563,0.369680362
0,-0.402654251,0.399406826,0.284726701,0.368786711
0,-0.400386461,0.398106383,0.252729844,0.374682094
0,-0.398489399,0.397019644,0.226629308,0.379510185
0,-0.396341085,0.395841018,0.197659821,0.385051963
0,-0.394718387,0.395126846,0.175635272,0.389832248
0,-0.393100881,0.393273146,0.209140456,0.38196412
0,-0.391591451,0.391492414,0.243292313,0.37399208
0,-0.388895993,0.388454293,0.29197365,0.362197152
0,-0.384249264,0.383721938,0.33683697,0.349790594
0,-0.382338702,0.381885089,0.347205636,0.346343248
0,-0.381402182,0.381719106,0.310169885,0.353816857
0,-0.380412219,0.381517035,0.272325417,0.361420546
0,-0.379273638,0.381488237,0.218529296,0.372479768
0,-0.379257384,0.382434075,0.169618119,0.38345841
0,-0.380095193,0.383566699,0.152257883,0.38809441
0,-0.380801843,0.384147165,0.160974132,0.387027932
0,-0.381870082,0.384971551,0.173979043,0.385271019
0,-0.383814672,0.386451054,0.196165404,0.382243491
0,-0.385841478,0.388015556,0.216202692,0.379657775
0,-0.385186282,0.386733975,0.259501987,0.369962915
0,-0.384281279,0.385283938,0.299187139,0.360850082
0,-0.381974197,0.382389447,0.35041004,0.348261908
0,-0.377090806,0.377340184,0.392731943,0.335754189
0,-0.374731856,0.375080952,0.402457136,0.332021369
0,-0.369193243,0.369876493,0.419763707,0.324471405
0,-0.36301211,0.364238768,0.429782204,0.318095282
0,-0.353954727,0.356129818,0.436629005,0.310507007
0,-0.348908208,0.351644793,0.438825492,0.306646817
0,-0.3477071,0.351757373,0.370839994,0.32058593
0,-0.346693529,0.351996404,0.305500543,0.334098873
0,-0.346063935,0.353004552,0.217148301,0.352971684
0,-0.347605827,0.355872669,0.13619984,0.371934623
0,-0.35170426,0.360421835,0.09081973,0.385030181
0,-0.355214428,0.363606189,0.092141533,0.38746652
0,-0.359429737,0.367266157,0.101079707,0.388676506
0,-0.366959944,0.373671409,0.120523525,0.389847091
0,-0.3755882,0.380997305,0.138484298,0.391840176
0,-0.375864999,0.379811915,0.221209922,0.3740703
0,-0.375864019,0.378439223,0.299840873,0.356959884
0,-0.374736591,0.375550496,0.405960613,0.332970634
0,-0.370664243,0.370111165,0.504125635,0.308431961
0,-0.362303826,0.361380763,0.568864525,0.287981776
0,-0.360334811,0.360541695,0.510206796,0.29901222
0,-0.358040659,0.359483259,0.448367634,0.31055472
0,-0.354555685,0.357904074,0.355611218,0.327991339
0,-0.35156638,0.35685807,0.262778075,0.346085412
0,-0.350805847,0.357453596,0.196860217,0.36029436
0,-0.354306118,0.362290602,0.100056488,0.383911681
0,-0.358435644,0.367551949,0.011706205,0.406167631
0,-0.366610505,0.376954984,-0.104570382,0.437503364
0,-0.380197056,0.39100957,-0.207462369,0.469931983
0,-0.401337576,0.41124075,-0.275621457,0.500275905
0,-0.406565967,0.414413397,-0.182687664,0.484165004
0,-0.412021039,0.417738984,-0.087805244,0.467740473
0,-0.420077315,0.422622324,0.051416443,0.443538733
0,-0.428003499,0.427287873,0.192080357,0.418682878
0,-0.434034888,0.430407339,0.317040624,0.395485893
0,-0.434454358,0.430543111,0.329556117,0.392993439
0,-0.439221964,0.436213061,0.241134114,0.415190051
0,-0.443482011,0.441540453,0.147452623,0.438232836
0,-0.44967672,0.449231529,0.018668381,0.47036153
0,-0.459167977,0.460123544,-0.116887,0.506750826
0,-0.475776011,0.477304402,-0.232088065,0.544691404
0,-0.47771716,0.477400668,-0.123144813,0.523216489
0,-0.479892584,0.477655043,-0.010623224,0.501165738
0,-0.482799357,0.477752597,0.156020139,0.468292459
0,-0.484285478,0.476472352,0.330403104,0.43281223
0,-0.481122365,0.471171847,0.498957819,0.395402121
0,-0.478381857,0.468140904,0.540666494,0.384851583
0,-0.470313971,0.46011644,0.603633165,0.366337051
0,-0.45984828,0.450474699,0.637028902,0.352583871
0,-0.440080138,0.433045671,0.654653685,0.336463734
0,-0.427057523,0.421771703,0.655979527,0.328174004
0,-0.421941604,0.418780602,0.576678195,0.342433203
0,-0.416990778,0.415900843,0.500306347,0.356220707
0,-0.410333792,0.412123033,0.396775471,0.37520109
0,-0.404550532,0.409123467,0.301915337,0.393398359
0,-0.401785945,0.40829486,0.242382322,0.406345181
0,-0.399230283,0.405368273,0.29646417,0.393736764
0,-0.397102621,0.402730494,0.354404535,0.380507445
0,-0.39382269,0.398613002,0.442749009,0.36010436
0,-0.388682596,0.392738575,0.532689632,0.337815156
0,-0.381637843,0.385527274,0.59278159,0.320162387
0,-0.375460218,0.379077123,0.648778834,0.303740505
0,-0.368651627,0.372201498,0.695224786,0.288856798
0,-0.356144087,0.360058059,0.749837455,0.26803989
0,-0.337256412,0.342446473,0.788371922,0.246033884
0,-0.330596779,0.336356554,0.795021865,0.239780158
0,-0.323465261,0.33071608,0.749353383,0.244440218
0,-0.316287686,0.325044596,0.703504362,0.249129533
0,-0.305495569,0.31645441,0.639360336,0.255205413
0,-0.293350294,0.306570787,0.5811865,0.259085189
0,-0.286467666,0.300796043,0.558114001,0.259127144
0,-0.284930387,0.300715863,0.47973434,0.274849941
0,-0.283922745,0.300992914,0.40762933,0.28956242
0,-0.283815486,0.302430158,0.312071045,0.309844262
0,-0.286654171,0.306259275,0.227414775,0.32968375
0,-0.292768301,0.312354207,0.17809306,0.344017316
0,-0.295767279,0.314476267,0.202799621,0.340361043
0,-0.299211315,0.316898556,0.231518763,0.336058787
0,-0.30494071,0.320923441,0.27601821,0.329413751
0,-0.311545188,0.325585682,0.316870305,0.323508465
0,-0.314170281,0.327454644,0.328200965,0.322002653
0,-0.318458982,0.331875106,0.276905346,0.335216372
0,-0.322638389,0.336221732,0.224556644,0.348599278
0,-0.32957957,0.343316344,0.148343831,0.368695308
0,-0.339805325,0.353302156,0.073225659,0.390806822
0,-0.349367811,0.36225889,0.03268014,0.405465345
0,-0.35933445,0.371537344,-0.00168529,0.419288228
0,-0.369962219,0.381261533,-0.025650219,0.431435947
0,-0.387695528,0.397250072,-0.047886155,0.448078437
0,-0.402459468,0.410449373,-0.057445509,0.460129376
0,-0.413100633,0.41969995,-0.047836762,0.465306129
0,-0.4236322,0.428876388,-0.038658477,0.470551517
0,-0.439697936,0.442985741,-0.029145982,0.479635584
0,-0.454205446,0.455886273,-0.026724238,0.489349614
0,-0.463283916,0.464433477,-0.051382816,0.501181232
0,-0.472253323,0.472906897,-0.075573637,0.512936865
0,-0.48683387,0.486644753,-0.108318332,0.530869282
0,-0.506806747,0.505304945,-0.135802643,0.552123503
0,-0.512928484,0.510218609,-0.092089665,0.547630247
0,-0.518952054,0.515065993,-0.048762016,0.543198837
0,-0.527732331,0.522225845,0.011252837,0.537550336
0,-0.537204526,0.530219204,0.065767025,0.533977388
0,-0.541836756,0.534308426,0.085936699,0.533859534
0,-0.548691415,0.542402373,-0.019762476,0.562134546
0,-0.555511233,0.550472615,-0.124925687,0.590322627
0,-0.566735353,0.563396088,-0.275032381,0.631853088
0,-0.648016198,0.638829649,-0.255942742,0.695630033
0,-0.662856547,0.650377842,-0.112541231,0.677531818
0,-0.679578003,0.663962717,0.026177722,0.662678503
0,-0.679315103,0.661604277,0.172482932,0.632048323
0,-0.678196611,0.65866878,0.308015538,0.603152761
0,-0.674296807,0.652686618,0.488451156,0.563230737
0,-0.66525595,0.642445056,0.657792218,0.522527231
0,-0.644993065,0.622956152,0.802137146,0.480406113
0,-0.639420495,0.61789088,0.822363059,0.472912169
0,-0.630271646,0.61094802,0.780137838,0.477207769
0,-0.620374997,0.603500745,0.730558815,0.482687379
0,-0.604901833,0.591885415,0.655246117,0.490991813
0,-0.586116272,0.57770848,0.579789005,0.498258214
0,-0.569833538,0.565256075,0.537671863,0.500274638
0,-0.561299782,0.559148762,0.501455749,0.5049677
0,-0.553731163,0.55369256,0.476553857,0.507839456
0,-0.543379451,0.546134779,0.457515629,0.509040066
0,-0.532458032,0.537964024,0.462414164,0.505645299
0,-0.526192095,0.531219725,0.55893865,0.481938032
0,-0.519949912,0.524491608,0.653446302,0.458555954
0,-0.509651796,0.513670315,0.784871525,0.424827267
0,-0.494522755,0.498588802,0.913635291,0.388277972
0,-0.467461663,0.475560007,0.891381729,0.376371247
0,-0.463700131,0.474507114,0.764445889,0.401623358
0,-0.458553761,0.473312056,0.579243446,0.438825563
0,-0.454692248,0.473481589,0.388698187,0.478503282
0,-0.455191022,0.47765642,0.207501835,0.520128072
0,-0.457900805,0.481366167,0.152151459,0.53514462
0,-0.45914394,0.482245147,0.18588233,0.529845472
0,-0.46127338,0.483722026,0.230294224,0.522826847
0,-0.465547806,0.486670229,0.30922704,0.510329824
0,-0.470792771,0.490289437,0.399062068,0.496130545
0,-0.475121412,0.493299907,0.470589615,0.484909022
0,-0.478056551,0.49630619,0.456082948,0.49057441
0,-0.480584114,0.499037444,0.435726544,0.497181257
0,-0.484349618,0.503227438,0.400094414,0.508270858
0,-0.489516401,0.508853771,0.362241141,0.521311392
0,-0.492029945,0.511496898,0.350521019,0.526272664
0,-0.497270348,0.517769628,0.267879385,0.548459739
0,-0.502810347,0.52424429,0.19041805,0.569812297
0,-0.512579748,0.535111726,0.086858314,0.600362204
0,-0.572752754,0.590355719,0.15035291,0.637682739
0,-0.58534213,0.600666668,0.244312206,0.628456589
0,-0.59651962,0.610227683,0.311311931,0.62422766
0,-0.596514835,0.608508067,0.431527452,0.599305403
0,-0.595876618,0.606361238,0.543899069,0.575646214
0,-0.593104275,0.601822108,0.695975193,0.542504079
0,-0.586053742,0.593752892,0.838696002,0.508778218
0,-0.569620357,0.578015713,0.957952493,0.474487097
0,-0.567612639,0.576194643,0.965636951,0.471735744
0,-0.561504359,0.572878147,0.869619624,0.489802369
0,-0.555682708,0.569652941,0.781886917,0.506204094
0,-0.547851086,0.565365703,0.667761964,0.527808203
0,-0.539902003,0.5613009,0.556077097,0.549998413
0,-0.535418313,0.559482517,0.494711823,0.563791616
0,-0.532413845,0.557115024,0.517772747,0.558973717
